naId,recordGroup,level,status,exemptions,securityClassification,note,coverageStart,coverageEnd,title
25777720,263,series,Restricted - Partly,FOIA (b)(1) National Security; FOIA (b)(3) Statute,Top Secret,"This series does not consist of original documents, but instead contains reference copies that were accessed to the National Archives.  Many of these reference copies were redacted by the Central Intelligence Agency for national security reasons under FOIA (b)(1) or for statutory reasons under FOIA (b)(3) in accord with the National Security Act of 1947 and the Central Intelligence Agency Act of 1949.  The original copies of the records are still in the custody of the Central Intelligence Agency, and requests under the Freedom of Information Act for redacted portions of documents must be directed to the Central Intelligence Agency.",1940,1947,Select Documents from the Office of the Director of Central Intelligence
7553599,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"57) SNIE 11-10-84/JX, 18 May 84, Implications of Recent Soviet Military Political Activities"
7553600,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"58) NIE 11/20-6-84, 25 Oct 84, Warsaw Pact Nonnuclear Threat to NATO Airbases in Central Europe"
7542192,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"17) SE 10, 15 Sept 51, Soviet Capabilities for a Surprise Attack on the Continental United Sates Before July 1952"
7553726,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NI IIM 86-10004, Feb 86, Soviet Civil Defense: Objectives, Pace, and Effectiveness"
7579519,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Note to Wm. Jackson (Senior Agency Official) re: Keeping you Advised of All Developments, 6/29/55"
1226102,263,series,Restricted - Partly,FOIA (b)(1) National Security,Secret,"Most documents have been declassified, but some are still classified and unavailable for research. Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,Country Handbooks
7542375,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"19) NIE 11-1-62, 5 Dec 62, The Soviet Space Program"
7542446,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"38) NIE 11-8-65, 7 Oct 65, Soviet Capabilities for Strategic Attack"
7542559,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"17) NIE 4-68, 13 Jun 68, The Clandestine Introduction of Weapons of Mass Destruction into the US"
7542561,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"19) NIE 11-1-69, 19 Jun 69, The Soviet Space Program"
7542612,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIO IIM 76-010 J, Mar 76, Prospects for Improvement in Soviet Low-Altitude Air Defense"
7542632,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 11-15-84/D, Mar 85, Soviet Naval Strategy and Programs Through the 1990s"
7553423,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"8) SNIE 11-10/1-61, Soviet Tactics in the Berlin Crisis"
7553527,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"60) NIE 11-3/8-75, 17 Nov 75, Soviet Forces for Intercontinental Conflict Through the Mid-1980s"
1374199,263,fileUnit,Restricted - Partly,,,"Many documents have been declassified, but some are still classified and unavailable for research.  Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,"Bender, Zdislau"
1374467,263,fileUnit,Restricted - Partly,,,"Many documents have been declassified, but some are still classified and unavailable for research.  Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,"Inde, Edgars"
7553334,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"100) SNIE 11-7-57, 10 Dec 57, Feasibility and Likelihood of Soviet Evasion of a Nuclear Test Moratorium"
7553592,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"50) NIE 11-10-79, Oct 79, Soviet Military Capabilities to Project Power and Influence in Distant Areas"
7553703,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIO IIM 76-007C, Feb 76, Soviet and Cuban Aid to the MPLA in Angola During January 1976"
7542414,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"6) SNIE 11-8-57, 18 Sept 57, Evaluation of Evidence Concerning Soviet ICBM Flight Tests"
7553525,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"58) NIE 11-8-73, 25 Jan 74, Soviet Forces for Intercontinental Attack"
7579518,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Cover Note and Attached Memo re: Review of the Indonesian Operation, 6/9/58"
7542191,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"16) NIE 31, 4 Sept 51, Soviet Capabilities for Clandestine Attack Against the US with Weapons of Mass Destruction and the Vulnerability of the US to Such Attack (mid-1951 to mid-1952)"
7542554,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"12) Memo to Holders of NIE 11-10-63, Soviet Capabilities and Intentions with Respect to Chemical Warfare"
7542243,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"68) SNIE 11-8-54, 14 Sept 54, Probable Warning of Soviet Attack on the US Through Mid-1957"
7542453,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"45) NIE 11-3-67, 9 Nov 67, Soviet Strategic Air and Missile Defenses"
1280599,263,series,Restricted - Partly,FOIA (b)(1) National Security,Secret,"Most documents have been declassified, but some are still classified and unavailable for research. Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,Information Reports Filed Under File Code OO-UT
7542424,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"16) NIE 11-8-59, 9 Feb 63, Soviet Capabilities for Strategic Attack Through Mid-1964"
7553641,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"40) SNIE 11/50/37-82, 2 Feb 82, Use of Toxins and Other Lethal Chemicals in Southeast Asia and Afghanistan"
7553689,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"SNIE 11-20-84/D, Mar 85, Soviet Submarine Warfare Trends"
7579488,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo re: Review of Mertis of CIA Alumni Association, 2/3/61"
7542390,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"34) NIE 11-7-67, 28 Sept 67, Soviet Foreign Policy"
7542665,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 11023086, Sept 86, Implications of the Decline in Soviet Hard Currency Earnings"
7553264,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"30) NIE 53/1, 1 May 52, Review of Probable Soviet Courses of Action with Respect to Germany During 1952, in the Light of Recent Soviet Moves"
7579526,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo to DCI from Kirk re: Army Distaff Foundation, 3/2/60"
7542225,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"50) SE 36/1, 3 Aug 53, Soviet Capabilities for Attack on the US Through Mid-1955"
7542462,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"54) NIE 11-3-72, 2 Nov 72, Soviet Strategic Defenses"
7553248,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"14) NIE 25, 2 Aug 51, Probable Soviet Courses of Action in Mid-1952"
7553291,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"57) NIE 11-3A-54, 16 Feb 54, The Soviet Atomic Energy Program to Mid-1957"
7579574,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Handwritten Note Mentioning Brooks Hays, 8/15/61"
7542363,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"7) SNIE 11-11-61, 7 Sept 61, Implications of the Soviet Resumption of Nuclear Testing"
7553368,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"7) NIE 11-5-65, 22 Jan 65, Soviet Economic Problems and Prospects"
7553583,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"41) NIE 11-14-71, 9 Sept 71, Warsaw Pact Forces for Operations in Eurasia"
7579562,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo for Patrick Coyne from J.S. Earman re: Attachment for President's Foreign Intelligence Advisory Board, 1/18/62"
102260458,263,series,Restricted - Fully,FOIA (b)(1) National Security,Secret,,,,Communication and Training Files
1280603,263,series,Restricted - Partly,FOIA (b)(1) National Security,Secret,,,,"Information Reports Filed Under File Codes OO-M, OO-Q, OO-R, and OO-W"
1374315,263,fileUnit,Restricted - Partly,,,"Many documents have been declassified, but some are still classified and unavailable for research.  Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,"Ernstons, Arnolds"
7542205,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"30) NIE 53/1, 1 May 52, Review of Probable Soviet Courses of Action with Respect to Germany During 1952, in the Light of Recent Soviet Moves"
7542350,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"48) SNIE 12.6-82, 1 Sept 82, Poland's Prospects Over the Next 12 to 18 Months"
7542518,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"35) NIE 11-3-68, 31 Oct 68, Soviet Strategic Air and Missile Defenses"
7553258,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"24) SE 20, 17 Dec 51, The Probable Consequences of Certain Possible US courses of Action with Respect to Communist China and Korea"
